item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
6,2024-08-18 12:00:00,1.6384245670291815,-0.4716989852824729,0.25266309255186825,0.7749791135180613,1.2212788948535924,1.6384245670291815,2.0555702392047706,2.5018700205403017,3.0241860415064945,3.748548119340836
6,2024-08-18 13:00:00,2.0357005786415865,-0.4075312880107589,0.4311800327650117,1.03594990298879,1.5527034583170494,2.0357005786415865,2.5186976989661236,3.035451254294383,3.6402211245181615,4.478932445293932
6,2024-08-18 14:00:00,2.747084245555474,0.20550739311029442,1.0779785277014435,1.7070915988742925,2.24464552184297,2.747084245555474,3.2495229692679777,3.787076892236655,4.416189963409504,5.288661098000653
6,2024-08-18 15:00:00,2.6149634545746174,0.02085803731699931,0.9113611493776714,1.553476544954625,2.1021404747112835,2.6149634545746174,3.1277864344379513,3.6764503641946096,4.318565759771563,5.209068871832235
6,2024-08-18 16:00:00,2.334091248497536,-0.2616033404938025,0.6294453015846793,1.2719540626855046,1.8209541087783305,2.334091248497536,2.847228388216741,3.396228434309567,4.038737195410392,4.929785837488874
6,2024-08-18 17:00:00,1.9305366296977495,-0.6657772206881956,0.22548400110867695,0.8681460471426117,1.417277069558933,1.9305366296977495,2.443796189836566,2.992927212252887,3.635589258286822,4.526850480083695
6,2024-08-18 18:00:00,2.10321740388217,-0.4958854729054716,0.3963331643741361,1.0396855743305569,1.5894064872638825,2.10321740388217,2.617028320500457,3.166749233433783,3.8101016433902037,4.702320280669811
6,2024-08-18 19:00:00,2.380624500156132,-0.21945254480393128,0.673100504401823,1.3166940488847096,1.8666210023799064,2.380624500156132,2.894627997932358,3.4445549514275546,4.088148495910441,4.980701545116196
6,2024-08-18 20:00:00,2.6301863912562853,0.027374227496549608,0.9208661868124175,1.5651367515421752,2.115642193875565,2.6301863912562853,3.1447305886370054,3.6952360309703955,4.339506595700153,5.232998555016021
6,2024-08-18 21:00:00,2.462857431252006,-0.1417774161874239,0.7523402330014433,1.3970619641503497,1.9479529115537153,2.462857431252006,2.9777619509502973,3.5286528983536627,4.173374629502569,5.067492278691436
6,2024-08-18 22:00:00,2.230728554396375,-0.3745328952179934,0.5197998536283874,1.1646766867638028,1.7157001630957955,2.230728554396375,2.7457569456969546,3.2967804220289474,3.9416572551643627,4.8359900040107435
6,2024-08-18 23:00:00,2.092686410680667,-0.5142001147506017,0.380690489247947,1.0259695751962472,1.5773367617251817,2.092686410680667,2.6080360596361523,3.1594032461650867,3.8046823321133867,4.699572936111935
6,2024-08-19 00:00:00,2.250792838347243,-0.35661921390806395,0.538451792655918,1.1838609615462061,1.7353392991527148,2.250792838347243,2.766246377541771,3.3177247151482794,3.9631338840385677,4.85820489060255
6,2024-08-19 01:00:00,2.4335833225428605,-0.17446964205859894,0.7208213765507727,1.3663891896048415,1.918003082799851,2.4335833225428605,2.94916356228587,3.5007774554808795,4.146345268534948,5.041636287144319
6,2024-08-19 02:00:00,2.4981455160582167,-0.11092308266502249,0.7847165822792832,1.4305357938700227,1.982364497845174,2.4981455160582167,3.0139265342712593,3.5657552382464104,4.21157444983715,5.107214114781456
6,2024-08-19 03:00:00,2.3563051693375265,-0.25288498031566453,0.6427964105664832,1.2886457094940555,1.8405001219891648,2.3563051693375265,2.872110216685888,3.4239646291809978,4.0698139281085695,4.965495318990717
6,2024-08-19 04:00:00,2.2206438891754776,-0.389080171231603,0.5067845002469069,1.1527659573792521,1.7047332941874673,2.2206438891754776,2.736554484163488,3.2885218209717033,3.9345032781040485,4.830367949582558
6,2024-08-19 05:00:00,2.2031850809372693,-0.40709511391728315,0.48896046709516594,1.1350795834330147,1.6871645449566302,2.2031850809372693,2.7192056169179084,3.2712905784415236,3.917409694779373,4.813465275791822
6,2024-08-19 06:00:00,2.3250152761828584,-0.28527490909222797,0.6107841014264073,1.256905690679501,1.8089927652180133,2.3250152761828584,2.8410377871477035,3.393124861686216,4.039246450939309,4.935305461457945
6,2024-08-19 07:00:00,2.420076282684316,-0.1906187970537725,0.7055792054182972,1.351801017648664,1.9039737290258834,2.420076282684316,2.9361788363427483,3.488351547719968,4.134573359950334,5.030771362422405
6,2024-08-19 08:00:00,2.4092321697154384,-0.20173707896408155,0.6945550400747058,1.3408447169712925,1.8930754162035244,2.4092321697154384,2.9253889232273522,3.477619622459584,4.123909299356171,5.020201418394958
6,2024-08-19 09:00:00,2.3086898701388523,-0.3022819592372268,0.5940110457016867,1.2403013613945928,1.792532606454726,2.3086898701388523,2.8248471338229786,3.3770783788831116,4.023368694576018,4.919661699514931
