item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
12,2024-08-19 00:00:00,806755880.63434,246002620.26383114,438497697.8100635,577300191.8060575,695901805.068171,806755880.63434,917609956.2005091,1036211569.4626226,1175014063.4586167,1367509141.004849
12,2024-08-19 01:00:00,701121427.0240442,140303392.62298608,332820705.7635782,471639233.18750167,590254546.4226044,701121427.0240442,811988307.6254839,930603620.8605866,1069422148.2845101,1261939461.4251022
12,2024-08-19 02:00:00,697574521.7798607,136692369.97162008,329231693.30125606,468066091.62001765,586694965.9495758,697574521.7798607,808454077.6101457,927082951.9397038,1065917350.2584654,1258456673.5881014
12,2024-08-19 03:00:00,685356758.3467628,124412718.09740031,316973286.4578098,455823003.9384637,574464967.9270182,685356758.3467628,796248548.7665074,914890512.7550619,1053740230.2357157,1246300798.5961251
12,2024-08-19 04:00:00,700748920.4696863,139740183.50788903,332322960.9209377,471188692.69107306,589844340.2995185,700748920.4696863,811653500.6398541,930309148.2482995,1069174880.0184348,1261757657.4314835
12,2024-08-19 05:00:00,809705230.568369,248610119.6230315,441222547.4506824,580109659.2558155,698783575.3158522,809705230.568369,920626885.8208859,1039300801.8809226,1178187913.6860557,1370800341.5137067
12,2024-08-19 06:00:00,1756619635.9732156,1195118152.7684293,1387870079.846684,1526857780.42604,1645617645.8847904,1756619635.9732156,1867621626.0616407,1986381491.5203912,2125369192.0997472,2318121119.178002
12,2024-08-19 07:00:00,1673659924.1959636,1111789774.6532834,1304668257.3136752,1443747213.371632,1562585053.2721198,1673659924.1959636,1784734795.1198075,1903572635.0202951,2042651591.078252,2235530073.7386436
12,2024-08-19 08:00:00,2283126954.283022,1720571344.86721,1913685131.8240871,2052933758.8347585,2171916576.3083167,2283126954.283022,2394337332.257727,2513320149.731285,2652568776.7419567,2845682563.698834
12,2024-08-19 09:00:00,2858535971.4932494,2294907458.1898675,2488389551.0160694,2627903752.4708633,2747113493.5147934,2858535971.4932494,2969958449.4717054,3089168190.5156355,3228682391.9704294,3422164484.7966313
12,2024-08-19 10:00:00,3135689240.622748,2570772299.576582,2764696683.1851788,2904529807.4116635,3024012056.2048397,3135689240.622748,3247366425.040656,3366848673.8338323,3506681798.060317,3700606181.668914
12,2024-08-19 11:00:00,2977136892.9340215,2411060958.3147497,2605383200.613608,2745503208.9473133,2865230589.632259,2977136892.9340215,3089043196.235784,3208770576.9207296,3348890585.254435,3543212827.553293
12,2024-08-19 12:00:00,3160649705.3956933,2593270238.5311584,2788039956.677897,2928482626.5803056,3048485709.6786895,3160649705.3956933,3272813701.112697,3392816784.211081,3533259454.1134896,3728029172.260228
12,2024-08-19 13:00:00,3051068552.9646254,2482476980.795659,2677662789.799215,2818405490.4836645,2938664938.822714,3051068552.9646254,3163472167.106537,3283731615.445586,3424474316.130036,3619660125.1335917
12,2024-08-19 14:00:00,3121920027.3175554,2552062076.3128204,2747682607.161833,2888738772.8819246,3009266065.536001,3121920027.3175554,3234573989.0991096,3355101281.753186,3496157447.473278,3691777978.3222904
12,2024-08-19 15:00:00,2353376979.945566,1782800611.6180553,1978667760.3791366,2119901754.9647534,2240580995.827603,2353376979.945566,2466172964.0635295,2586852204.926379,2728086199.511996,2923953348.273077
12,2024-08-19 16:00:00,1584003827.7839553,1013102267.943172,1209081048.2719831,1350395537.0718265,1471143557.2727892,1584003827.7839553,1696864098.2951214,1817612118.4960842,1958926607.2959275,2154905387.6247387
12,2024-08-19 17:00:00,1676613843.9825394,1105348150.4577003,1301451930.4016776,1442856552.7184646,1563681588.6862974,1676613843.9825394,1789546099.2787814,1910371135.2466142,2051775757.5634012,2247879537.5073786
12,2024-08-19 18:00:00,1736495637.851527,1164839566.1332438,1361077354.8934512,1502578606.9949958,1623486209.5510178,1736495637.851527,1849505066.1520362,1970412668.708058,2111913920.8096027,2308151709.56981
12,2024-08-19 19:00:00,1562160646.8730838,990188819.2357603,1186535000.5179856,1328114411.2539139,1449088797.48119,1562160646.8730838,1675232496.2649777,1796206882.4922538,1937786293.228182,2134132474.5104074
12,2024-08-19 20:00:00,1432314780.6301458,860077622.8167888,1056514886.4991007,1198159974.0536382,1319190478.7008123,1432314780.6301458,1545439082.5594792,1666469587.2066534,1808114674.761191,2004551938.443503
12,2024-08-19 21:00:00,1137290590.3720403,564886200.8472903,761380871.741522,903067353.934766,1024133228.7744321,1137290590.3720403,1250447951.9696486,1371513826.8093145,1513200309.0025587,1709694979.8967903
12,2024-08-19 22:00:00,872092183.9687308,299589477.13454604,496117898.34186774,637828716.8853695,758915386.2390127,872092183.9687308,985268981.6984489,1106355651.052092,1248066469.595594,1444594890.8029156
12,2024-08-19 23:00:00,792918463.407792,220334487.68184268,416890806.83060837,558621741.7526646,679725599.8100612,792918463.407792,906111327.0055227,1027215185.0629194,1168946119.9849756,1365502439.1337414
