item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
4,2024-08-18 12:00:00,1.188558135493662,-1.1454670327669711,-0.48340351097986817,0.004436491079273355,0.6617815941102427,1.188558135493662,1.7540014065339606,2.257459965459097,2.8171677554685157,3.8035139584150963
4,2024-08-18 13:00:00,0.9094457810008763,-1.8216250902602131,-0.9878995817571321,-0.2901673236162175,0.3716594871114771,0.9094457810008763,1.3922736546578711,1.9506408654858696,2.709336976128558,3.894250544340796
4,2024-08-18 14:00:00,0.8587157983890823,-2.6495246095765306,-1.2807108825273816,-0.7600488236949732,0.027685109736329493,0.8587157983890823,1.4213003178251202,2.0353407939487593,2.8206326313109784,3.8763260063557103
4,2024-08-18 15:00:00,0.32327291529192453,-2.2995582747986205,-1.3180765454253416,-0.612161386202595,-0.22290264073511762,0.32327291529192453,1.0640262022142855,1.7263037985790382,2.5247004542984985,3.3003904953286334
4,2024-08-18 16:00:00,0.4897154589275587,-1.8250008346717526,-1.2087431676698914,-0.6065811516710179,-0.023194657070522796,0.4897154589275587,1.123888985067863,1.5609886515090634,2.2541564743661384,3.2297428581935947
4,2024-08-18 17:00:00,0.7277515183452207,-1.8100380224644694,-1.246502767348786,-0.5728538566416047,0.05733217574824963,0.7277515183452207,1.0500829832479002,1.6145988587480242,2.065553986248382,3.22204320670544
4,2024-08-18 18:00:00,0.6318500003223234,-2.2292509291895755,-1.3320108238792325,-0.6053070191791112,0.059832488934852525,0.6318500003223234,1.3203386252566942,1.7095092001752945,2.3660040397251696,3.3329306357762807
4,2024-08-18 19:00:00,0.6250988346877815,-2.445441376152198,-1.3760600489049148,-0.6202805000448642,0.16489151856387824,0.6250988346877815,0.9560139057236877,1.514277489331161,2.296477083223586,3.8897108300082524
4,2024-08-18 20:00:00,0.4826358376524493,-2.013667692824061,-1.1853752112257148,-0.6311803090999548,-0.0434420244963455,0.4826358376524493,0.9640522594887259,1.5013192297044906,1.8489288916058872,2.776126683328007
4,2024-08-18 21:00:00,0.41845595837601424,-1.7145240221625677,-1.1083030455230594,-0.49332726266382837,0.060581199113085835,0.41845595837601424,0.7637640246330023,1.0397858106721491,1.5861157279926643,2.227728511676234
4,2024-08-18 22:00:00,0.3994370983824619,-1.5228306944014816,-0.882111146426138,-0.4681295792358532,-0.09204380538549826,0.3994370983824619,0.7340586950914515,0.9462623762169392,1.338371805059823,1.832613654447543
4,2024-08-18 23:00:00,0.15765706580081726,-1.5850030038079492,-0.9935450175607524,-0.5387502848535938,-0.18086759597635615,0.15765706580081726,0.5120570429258344,0.9742661111474633,1.4366882754057748,1.9892556630320708
4,2024-08-19 00:00:00,0.16719257176558586,-1.475781806384819,-0.8554271064278572,-0.4357520303311537,-0.08382827552518973,0.16719257176558586,0.5092456346856755,0.8552747461851973,1.2991539392479599,1.8607343287444396
4,2024-08-19 01:00:00,0.24450178319579557,-1.438461144359474,-0.9768253182326512,-0.5600516141191082,0.001263433320551403,0.24450178319579557,0.5016334786074537,0.7291072886519488,1.2906519626494792,1.7078858872052454
4,2024-08-19 02:00:00,0.12805745852178246,-1.5049517169856497,-1.1304076995048726,-0.5543846715608592,-0.25568575958020273,0.12805745852178246,0.43402427061398435,0.8861727330008666,1.3027897892627014,1.8330914492514936
4,2024-08-19 03:00:00,0.11415021769554737,-2.3491526497110935,-1.5909368962132404,-1.0866724279270406,-0.563157314940233,0.11415021769554737,0.821009974240773,1.4804276768906943,1.94227673782743,2.85440424453234
