item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
2,2024-08-18 12:00:00,1.8915412,1.4276694,1.567089,1.6698239,1.7750207,1.8915412,2.024485,2.1837492,2.3958979,2.7544959
2,2024-08-18 13:00:00,1.692982,1.2854645,1.4110876,1.5063896,1.5952995,1.692982,1.8068556,1.9490931,2.1450207,2.481369
2,2024-08-18 14:00:00,1.3643523,0.97748494,1.1057876,1.198618,1.2813045,1.3643523,1.4596969,1.5823776,1.7552878,2.0635633
2,2024-08-18 15:00:00,1.2636445,0.8844299,1.0181658,1.1104467,1.1883432,1.2636445,1.3467205,1.4516709,1.6057459,1.8845911
2,2024-08-18 16:00:00,1.1986834,0.8505394,0.97884285,1.065053,1.1349269,1.1986834,1.2673719,1.3541653,1.4846857,1.736828
2,2024-08-18 17:00:00,1.1278281,0.80148125,0.9244409,1.0055633,1.0689867,1.1278281,1.1912113,1.2746518,1.4000412,1.6427362
2,2024-08-18 18:00:00,1.276891,0.91041046,1.0446157,1.1351414,1.2080572,1.276891,1.3515149,1.4475807,1.5868449,1.8436408
2,2024-08-18 19:00:00,1.4959762,1.0553254,1.2103716,1.3176816,1.4083148,1.4959762,1.58928,1.7066244,1.8676016,2.1549566
2,2024-08-18 20:00:00,1.6661506,1.1787683,1.3458056,1.4647367,1.5672843,1.6661506,1.7740828,1.9090545,2.0914695,2.4072745
2,2024-08-18 21:00:00,1.6417716,1.150516,1.3162138,1.4361112,1.5397705,1.6417716,1.7552806,1.8947742,2.0905132,2.4319918
2,2024-08-18 22:00:00,1.4380933,0.9624114,1.1198056,1.2350634,1.3384868,1.4380933,1.5518113,1.6967902,1.9036069,2.2598605
2,2024-08-18 23:00:00,1.3552774,0.858229,1.0210538,1.142066,1.2488465,1.3552774,1.4766494,1.630324,1.8462318,2.2183352
2,2024-08-19 00:00:00,1.4630159,0.93664396,1.1048644,1.2333415,1.3475261,1.4630159,1.5937779,1.7545465,1.9737084,2.3529863
2,2024-08-19 01:00:00,1.5448192,0.9977931,1.1730939,1.3040066,1.4229925,1.5448192,1.6778942,1.8414619,2.058341,2.432352
2,2024-08-19 02:00:00,1.4858819,0.96822786,1.1351441,1.2616788,1.3742434,1.4858819,1.609649,1.7600371,1.9670558,2.3293464
2,2024-08-19 03:00:00,1.5821251,1.09309,1.2516847,1.3723316,1.4795065,1.5821251,1.6942692,1.8333411,2.0273988,2.3705688
2,2024-08-19 04:00:00,1.0331209,0.54661036,0.7073063,0.8267373,0.9314304,1.0331209,1.1415433,1.2755585,1.4627208,1.794786
2,2024-08-19 05:00:00,1.1328237,0.6271406,0.79473567,0.9183701,1.0276319,1.1328237,1.2442743,1.3793275,1.5701019,1.9092964
2,2024-08-19 06:00:00,1.2403225,0.7119583,0.88223386,1.0114326,1.127445,1.2403225,1.3607603,1.5062854,1.7083652,2.0608282
2,2024-08-19 07:00:00,1.1971767,0.6671067,0.8295884,0.95728064,1.0762602,1.1971767,1.3286911,1.4917077,1.7145596,2.0935242
2,2024-08-19 08:00:00,1.0655671,0.45090914,0.63057446,0.7763167,0.91842604,1.0655671,1.2349787,1.443226,1.7135516,2.1423492
2,2024-08-19 09:00:00,1.4328877,0.60118586,0.84563833,1.0408055,1.2327658,1.4328877,1.6584237,1.9215057,2.246262,2.7393956
2,2024-08-19 10:00:00,1.8429109,0.92702734,1.1977082,1.4109014,1.6197605,1.8429109,2.0938404,2.3832521,2.7345333,3.2534099
2,2024-08-19 11:00:00,1.4650279,0.70053923,0.917665,1.0983267,1.2749462,1.4650279,1.689907,1.9544245,2.283983,2.7836013
2,2024-08-19 12:00:00,1.2251123,0.6320279,0.8009987,0.943601,1.0821173,1.2251123,1.3973279,1.6130328,1.8953011,2.344031
2,2024-08-19 13:00:00,1.1790594,0.6874926,0.838359,0.9551525,1.065534,1.1790594,1.3112918,1.4800484,1.7162571,2.1059995
2,2024-08-19 14:00:00,1.0159532,0.566146,0.71555424,0.8262017,0.9223398,1.0159532,1.1211691,1.2568372,1.4504831,1.7900996
2,2024-08-19 15:00:00,1.0678085,0.63826466,0.78766084,0.8959616,0.98577917,1.0678085,1.156995,1.2681488,1.4312588,1.7311524
2,2024-08-19 16:00:00,1.021762,0.6363566,0.7768392,0.87351334,0.9502665,1.021762,1.0968235,1.1910218,1.3288345,1.5940732
2,2024-08-19 17:00:00,1.0552082,0.69922554,0.8309362,0.91827744,0.9886506,1.0552082,1.1253278,1.2136931,1.3425093,1.5899513
2,2024-08-19 18:00:00,1.2144315,0.8254451,0.96660954,1.0616302,1.1401958,1.2144315,1.2944727,1.3940884,1.5333065,1.7885226
2,2024-08-19 19:00:00,1.5632297,1.1008385,1.2607558,1.37471,1.47093,1.5632297,1.662176,1.7816128,1.9434966,2.2233937
2,2024-08-19 20:00:00,1.6937969,1.1800674,1.3519744,1.4775579,1.5869749,1.6937969,1.8091191,1.9467024,2.1287494,2.4374557
2,2024-08-19 21:00:00,1.6155577,1.0967917,1.2665282,1.392299,1.505086,1.6155577,1.7368256,1.8826513,2.0775535,2.404055
2,2024-08-19 22:00:00,1.5227376,1.0243688,1.1839024,1.3037825,1.4140635,1.5227376,1.6456115,1.8024371,2.0085738,2.3542786
2,2024-08-19 23:00:00,1.5075068,0.9814753,1.1458817,1.2709874,1.3879864,1.5075068,1.6425515,1.8056042,2.0226297,2.3831003
