item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
2,2024-08-19 00:00:00,1459412288.5680397,438373240.351122,788874975.5249537,1041611386.3059859,1257565330.5454304,1459412288.5680397,1661259246.590649,1877213190.8300934,2129949601.6111255,2480451336.7849574
2,2024-08-19 01:00:00,1390300215.9115896,337945927.75913537,699197541.6510811,959685371.3008391,1182262617.157096,1390300215.9115896,1598337814.6660833,1820915060.5223403,2081402890.1720982,2442654504.064044
2,2024-08-19 02:00:00,1419504543.4752083,365230692.6316074,727141252.9714847,988104229.3707002,1211087470.6049907,1419504543.4752083,1627921616.3454258,1850904857.5797162,2111867833.978932,2473778394.318809
2,2024-08-19 03:00:00,1459357203.6904497,404963916.94570756,766915477.1774745,1027908017.3833098,1250916519.8002949,1459357203.6904497,1667797887.5806046,1890806389.9975896,2151798930.203425,2513750490.435192
2,2024-08-19 04:00:00,1360584016.8818862,306183292.0459256,668137405.6216445,929131786.968111,1152141862.5718796,1360584016.8818862,1569026171.1918929,1792036246.7956614,2053030628.142128,2414984741.717847
2,2024-08-19 05:00:00,1533289286.1895344,478888098.1065775,840842370.705476,1101836866.7188435,1324847040.3012507,1533289286.1895344,1741731532.0778182,1964741705.6602254,2225736201.6735926,2587690474.2724915
2,2024-08-19 06:00:00,1418672822.3782203,364271605.44397247,726225887.9469266,987220391.1018147,1210230570.7863884,1418672822.3782203,1627115073.9700522,1850125253.654626,2111119756.809514,2473074039.312468
2,2024-08-19 07:00:00,1620044552.9711225,565643334.2399992,927597617.3597838,1188592120.9594502,1411602301.0240703,1620044552.9711225,1828486804.9181747,2051496984.9827948,2312491488.5824614,2674445771.7022457
2,2024-08-19 08:00:00,1498507414.371981,444106195.5289471,806060478.6871483,1067054982.3145157,1290065162.4028053,1498507414.371981,1706949666.3411565,1929959846.4294462,2190954350.0568132,2552908633.2150145
2,2024-08-19 09:00:00,1500674127.156706,446272908.3067024,808227191.4672962,1069221695.0963888,1292231875.1861527,1500674127.156706,1709116379.1272595,1932126559.2170234,2193121062.846116,2555075346.00671
2,2024-08-19 10:00:00,1442768043.5352218,388366824.68478405,750321107.8455268,1011315611.4747269,1234325791.5645826,1442768043.5352218,1651210295.505861,1874220475.5957167,2135214979.224917,2497169262.3856597
2,2024-08-19 11:00:00,1613551286.528741,559150067.6782762,921104350.8390281,1182098854.468235,1405109034.5580964,1613551286.528741,1821993538.4993854,2045003718.5892467,2305998222.2184534,2667952505.3792057
2,2024-08-19 12:00:00,1652701576.4711566,598300357.6206901,960254640.7814428,1221249144.41065,1444259324.5005116,1652701576.4711566,1861143828.4418015,2084154008.5316632,2345148512.1608706,2707102795.321623
2,2024-08-19 13:00:00,1731011786.5875478,676610567.7370812,1038564850.8978338,1299559354.527041,1522569534.6169028,1731011786.5875478,1939454038.5581927,2162464218.6480546,2423458722.2772617,2785413005.4380145
2,2024-08-19 14:00:00,1342239018.5920558,287837799.7415892,649792082.9023418,910786586.5315491,1133796766.6214108,1342239018.5920558,1550681270.5627007,1773691450.6525626,2034685954.2817698,2396640237.4425225
2,2024-08-19 15:00:00,1485752132.2427075,431350913.3922409,793305196.5529935,1054299700.1822008,1277309880.2720625,1485752132.2427075,1694194384.2133524,1917204564.303214,2178199067.9324217,2540153351.093174
2,2024-08-19 16:00:00,1458669688.5134392,404268469.66297257,766222752.8237252,1027217256.4529325,1250227436.5427942,1458669688.5134392,1667111940.4840841,1890122120.573946,2151116624.203153,2513070907.363906
2,2024-08-19 17:00:00,1350200876.077364,295799657.22689736,657753940.38765,918748444.0168573,1141758624.106719,1350200876.077364,1558643128.048009,1781653308.1378708,2042647811.767078,2404602094.9278307
2,2024-08-19 18:00:00,1387029423.1554155,332628204.3049489,694582487.4657016,955576991.0949088,1178587171.1847706,1387029423.1554155,1595471675.1260605,1818481855.2159224,2079476358.8451295,2441430642.0058823
2,2024-08-19 19:00:00,1498099000.4324188,443697781.5819522,805652064.7427049,1066646568.3719121,1289656748.4617739,1498099000.4324188,1706541252.4030638,1929551432.4929256,2190545936.122133,2552500219.2828856
2,2024-08-19 20:00:00,1392742192.1713963,338340973.32092965,700295256.4816823,961289760.1108896,1184299940.2007513,1392742192.1713963,1601184444.1420412,1824194624.231903,2085189127.8611102,2447143411.021863
2,2024-08-19 21:00:00,1502724990.228112,448323771.3776454,810278054.538398,1071272558.1676053,1294282738.257467,1502724990.228112,1711167242.198757,1934177422.2886186,2195171925.9178257,2557126209.0785785
2,2024-08-19 22:00:00,1439144440.1035447,384743221.2530781,746697504.4138308,1007692008.043038,1230702188.1328998,1439144440.1035447,1647586692.0741897,1870596872.1640515,2131591375.7932587,2493545658.9540114
2,2024-08-19 23:00:00,1390421890.8664505,336020672.01598394,697974955.1767366,958969458.8059438,1181979638.8958056,1390421890.8664505,1598864142.8370955,1821874322.9269571,2082868826.5561645,2444823109.716917
