,predicted_mean
2024-08-18 12:00:00+00:00,0.29241392642612035
2024-08-18 13:00:00+00:00,0.34130196028502513
2024-08-18 14:00:00+00:00,0.3653955959877162
2024-08-18 15:00:00+00:00,0.393928862537211
2024-08-18 16:00:00+00:00,0.407934460710739
2024-08-18 17:00:00+00:00,0.4067670159729214
2024-08-18 18:00:00+00:00,0.43902052050935164
2024-08-18 19:00:00+00:00,0.44683272358400344
2024-08-18 20:00:00+00:00,0.45774904816604944
2024-08-18 21:00:00+00:00,0.4702802336048727
2024-08-18 22:00:00+00:00,0.47510213507106647
2024-08-18 23:00:00+00:00,0.4919995533018789
2024-08-19 00:00:00+00:00,0.4803341059075695
2024-08-19 01:00:00+00:00,0.4826411884625145
2024-08-19 02:00:00+00:00,0.4967119378564151
2024-08-19 03:00:00+00:00,0.4899544924185259
2024-08-19 04:00:00+00:00,0.4787486985282136
2024-08-19 05:00:00+00:00,0.5009933215638448
2024-08-19 06:00:00+00:00,0.48927345141127115
2024-08-19 07:00:00+00:00,0.4817415555028896
2024-08-19 08:00:00+00:00,0.4511270817447127
2024-08-19 09:00:00+00:00,0.4618160466507169
2024-08-19 10:00:00+00:00,0.479909255829126
2024-08-19 11:00:00+00:00,0.47890157718209114
2024-08-19 12:00:00+00:00,0.4863786095935643
2024-08-19 13:00:00+00:00,0.49120839998248944
2024-08-19 14:00:00+00:00,0.49206490763516014
2024-08-19 15:00:00+00:00,0.4960082103206472
2024-08-19 16:00:00+00:00,0.47899876225726795
2024-08-19 17:00:00+00:00,0.47334740848910883
2024-08-19 18:00:00+00:00,0.4807729779377882
2024-08-19 19:00:00+00:00,0.491877422956666
2024-08-19 20:00:00+00:00,0.5302167340463639
2024-08-19 21:00:00+00:00,0.5015866704541418
2024-08-19 22:00:00+00:00,0.5020051946451687
2024-08-19 23:00:00+00:00,0.5072584015616398
