item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
5,2024-08-19 00:00:00,608386984.2450925,322503024.81990564,403596129.62316436,463349377.0969633,543864538.9365678,608386984.2450925,677645508.9556378,739311821.3452871,807867856.1368266,928680872.6566255
5,2024-08-19 01:00:00,588462750.2603194,239828107.7127762,353048353.73296666,432475683.5935918,513257743.20506924,588462750.2603194,643665606.2147628,717959950.5255338,807497458.5019563,956490376.0745903
5,2024-08-19 02:00:00,570701055.5217849,105925697.75498365,289985421.0992923,363782968.55187964,460136374.269996,570701055.5217849,643149025.1241041,724743131.2462322,831606216.942484,970412470.9284745
5,2024-08-19 03:00:00,497234662.37530506,142326129.66517115,278940538.77950907,362487684.52790105,422487069.48692524,497234662.37530506,596102679.5904895,685254759.5560964,779966055.4977221,894920670.7014004
5,2024-08-19 04:00:00,515917794.373214,147784016.58523306,248416877.4563362,349906528.9774969,440277093.8716973,515917794.373214,625280095.1283349,701569669.0663545,804611219.838067,958877080.7387983
5,2024-08-19 05:00:00,614704823.7909054,94936723.59997538,216622300.09391716,352455523.3012013,493238377.25473565,614704823.7909054,693845347.0016131,804176484.54905,917383879.3698151,1151086209.2775965
5,2024-08-19 06:00:00,689489618.0364026,20357956.904945727,231008306.88056678,403878564.9979035,541151025.4904387,689489618.0364026,848133283.0214548,942232078.1965461,1086600491.6769586,1321777031.6515434
5,2024-08-19 07:00:00,645280333.5142025,-31354345.452132624,208803398.98815018,375527121.9626322,543116924.5833372,645280333.5142025,723198716.802316,851591265.0388043,1030219915.4835095,1396679616.2070415
5,2024-08-19 08:00:00,633419733.1196405,-72075125.99691957,154395812.7999562,316565562.3273047,468287559.0078261,633419733.1196405,773546838.8214719,937298211.3965533,1037035955.815639,1281162902.4160595
5,2024-08-19 09:00:00,605101790.4917601,-86838502.12442319,114416215.20479435,308930485.7131043,492113784.30236864,605101790.4917601,721169043.6757851,815656837.8647046,986385066.945398,1189293547.3097446
5,2024-08-19 10:00:00,816402010.2577479,-205553538.8544965,138564217.978645,353900314.88888186,545232877.245093,816402010.2577479,982051504.0015409,1087569569.47167,1291479524.5446217,1570988718.832586
5,2024-08-19 11:00:00,540905309.4422432,-190333131.8383316,75148895.41722181,251659203.63974488,417470009.1696254,540905309.4422432,712849541.6976818,893948987.9108225,1103796629.6834593,1328546792.2715688
5,2024-08-19 12:00:00,594672795.6095632,-213314864.59298024,80496781.19987041,316027469.2640096,478056931.9135566,594672795.6095632,780140774.7137313,955529616.4414479,1168437619.483117,1438598517.990068
5,2024-08-19 13:00:00,691635311.7931843,-218246521.72564247,28844947.090376433,239089037.80122197,542496091.2542449,691635311.7931843,823034179.3130523,945670312.600805,1241624657.2036796,1479979098.405932
5,2024-08-19 14:00:00,618715780.3367882,-244421545.72925448,-41897183.82391353,253803332.1835901,406710397.04113024,618715780.3367882,783129575.714413,1019820903.2096057,1246692613.9325805,1537728721.3912218
5,2024-08-19 15:00:00,553019026.4613042,-251016062.7236078,-11155011.345063087,170835949.79079527,323838324.9049928,553019026.4613042,810454938.5420082,1037525522.1504022,1177095921.44395,1466958432.1080635
5,2024-08-19 16:00:00,602884930.2162216,-307074037.89891964,-25484571.22441199,186553424.3482233,344666635.1729327,602884930.2162216,835756301.2526857,1029848377.5109686,1280542297.9710531,1609636106.3745842
5,2024-08-19 17:00:00,620327163.7922882,-414321317.094158,-29450596.631531768,205924384.55991656,376370618.40852517,620327163.7922882,817201066.1477991,1007179666.7238581,1296742400.9370215,1619676379.7299907
5,2024-08-19 18:00:00,508100446.8881163,-352983538.9777619,-70981174.5816025,172147190.3782429,317637519.12691456,508100446.8881163,705875161.5626738,889569191.6768142,1065680024.6808157,1338636219.0341718
5,2024-08-19 19:00:00,588486286.1799792,-360736572.94512045,-84089855.24678949,190698206.66036198,315612041.005488,588486286.1799792,776245141.9162368,1091865144.4701016,1284926078.407423,1632998985.2848237
5,2024-08-19 20:00:00,588299745.2258917,-511274639.9101419,-148159800.26219475,43522126.70925461,379430570.7661444,588299745.2258917,792341403.6132303,1024478583.5795062,1278600944.3211942,1723970613.6365352
5,2024-08-19 21:00:00,528035529.3543735,-384717957.91180897,-119282373.16264942,50698666.98919278,259114479.87059802,528035529.3543735,824164395.3033772,1004813008.4532712,1237760234.5979497,1549255583.5023305
5,2024-08-19 22:00:00,464174863.4219746,-357212139.20950675,-110143220.01742326,109581950.46129939,299084530.9669906,464174863.4219746,737457160.6752812,985052926.8241992,1215854817.9303308,1548852605.3114417
5,2024-08-19 23:00:00,534025658.8758896,-409094039.2985778,-166758311.28391516,113651959.61879835,290424463.0731059,534025658.8758896,746174847.992794,1006866151.000226,1179854684.502934,1565935732.7522588
